,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SenRandPaul,-0.123893276,-0.05705984,-0.036965683,-0.17709278,0.014935045,0.18004066,0.057242464,0.12558556,0.025752116,0.12483137,-0.034303464,-0.11603867,0.04075633,0.47203645,0.08258632,0.14060292,-0.015131492,-0.16071996,-0.085959755,0.017302485,-0.21086098,-0.03288335,0.0071607553,-0.051408198,0.2174025,-0.04926929,0.21535023,0.15094367,0.036471426,-0.09162761,-0.13884164,0.05362861,0.039151885,0.07688819,-0.033550203,0.0882446,0.044136338,0.06471424,-0.38479498,-0.0960985,0.30241874,-0.17352395,0.036356784,0.07603686,-0.19398642,0.026215814,0.046299517,0.019389125,0.0029641725,0.18164389
JohnKerry,0.13038974,-0.0843007,-0.17461628,0.09125304,-0.06429826,0.075747885,0.21420272,0.11513425,0.08319491,0.044769768,0.08421645,-0.32822004,0.25987193,-0.13009593,-0.0055933525,-0.10089349,-0.07858672,-0.13635825,-0.024090884,-0.08181243,0.10224512,-0.1891399,-0.10714877,-0.1758342,0.05147648,0.00054450275,-0.23673324,-0.05374073,-0.23797628,-0.22479393,-0.00032074787,0.047882523,0.032591254,-0.2406493,0.052041806,-0.22611503,0.19768415,0.07412651,-0.013239715,0.09867286,0.10591891,-0.21704648,0.015642257,0.07937753,-0.15405776,-0.1617859,0.20150378,0.09313893,0.07585381,-0.1443223
JoeLieberman,-0.009226759,0.048502736,-0.12171373,-0.21648955,-0.13379075,0.15974523,0.19173357,0.059191346,0.0035787388,0.09075145,0.22620548,-0.25186998,0.28625274,-0.04379477,-0.16839962,-0.17263696,-0.19546394,-0.013616295,-0.38309306,-0.03746878,-0.052173935,0.06599566,4.4287267e-06,0.12874456,0.13105145,-0.051813997,0.13302621,0.061130423,-0.19399175,-0.089552924,-0.071108565,-0.11896917,-0.15905464,-0.15682699,0.021511706,0.08429765,0.081273295,0.16478665,-0.11044483,0.09018627,0.10684812,-0.011043697,0.1390631,-0.15170951,-0.19260494,-0.014737516,0.0075583733,-0.24532709,0.045057874,-0.076966755
CongJoeWilson,0.016511383,-0.1375136,-0.024157258,-0.23129141,0.08454027,-0.040822115,0.25201443,-0.013090078,0.13741764,-0.11984791,-0.03143998,-0.39175826,0.14015234,0.21447441,-0.24708866,-0.007336706,0.049512766,0.18884735,-0.17286134,-0.11784502,0.14255944,-0.05919146,0.15868051,0.17761405,-0.0585691,-0.011004898,0.101106584,-0.12594065,0.06430632,-0.07504304,-0.3164865,0.21063267,0.022362716,-0.04186774,0.1783602,0.12994288,-0.05398983,-0.15558547,-0.04609841,-0.06461545,0.093056425,-0.060223322,0.14918335,0.06446898,0.061385933,0.09626121,-0.010158447,-0.051310603,-0.19908695,-0.12222264
SenatorMenendez,0.27484113,-0.12703961,-0.31658253,-0.25797063,0.15878826,0.25230438,0.21774165,0.17005749,-0.015208289,-0.25824618,0.20757088,-0.02112519,0.25045335,0.042148665,0.047702603,-0.0457676,-0.037446633,0.12466658,-0.22230361,0.043214913,-0.026637416,0.017692255,-0.084617965,-0.054177634,0.16129938,0.06737583,-0.16363692,-0.15596025,-0.14918928,0.035561085,0.037914407,-0.104721755,-0.104541175,-0.123234145,-0.108412154,0.068782166,0.08116516,-0.0031920092,0.109252416,-0.121164195,0.116453566,-0.027687397,-0.034779754,-0.019815272,-0.053184975,0.1442113,-0.21543364,0.130091,0.030972986,-0.14290892
SenatorDurbin,0.25316155,-0.16746902,-0.1328059,-0.1775583,0.2039119,-0.023001939,0.042998377,0.1734711,0.09529138,0.07270365,0.09542748,0.08036289,0.32213885,0.048799973,0.0948687,0.30787724,-0.1510772,-0.06414097,-0.084028125,0.20562385,0.03619332,0.22952971,0.05811269,-0.039565682,0.10351474,-0.025895195,-0.14839298,0.12529042,-0.14805357,-0.16479054,0.13160267,-0.14645056,0.035238907,-0.038661547,0.22068527,0.20811096,0.17371541,0.1862222,-0.095201805,0.14526209,0.06939496,0.08580423,0.06468597,-0.036228728,-0.14511633,0.006642396,-0.15324192,0.049172837,0.13114005,-0.031075468
senatorlugar,0.093734935,-0.2504538,-0.07053073,-0.31140417,-0.06839066,0.12913191,0.10390824,-0.061237622,0.06415192,0.07524122,0.19993782,-0.15374193,0.28058726,0.16292474,-0.22708127,0.26833525,-0.07177615,0.09403139,-0.18247263,0.07418081,-0.05114087,0.09194713,-0.035020422,-0.128998,0.23652,-0.10518098,-0.012922782,-0.0042681033,-0.08606671,-0.031966984,0.031122338,0.11148557,0.1233842,-0.13789219,-0.023602603,0.16005786,0.060438883,-0.09009806,-0.004952023,-0.15887278,0.2938588,-0.12103335,0.097154856,0.0034280247,-0.1085093,0.18230952,-0.0066989874,-0.13297522,0.10923908,-0.18731986
SenToomey,-0.10621245,-0.04227239,-0.005732744,-0.31205404,0.07338405,-0.007109012,0.0072286874,0.039284952,-0.18316627,-0.06493359,0.21407305,-0.05157947,0.061772436,0.40490967,-0.046835635,0.28565073,-0.31585073,-0.072427034,-0.22229764,0.0537386,0.09470774,-0.034837406,0.080168806,-0.05323634,0.078510545,-0.0927556,0.053732827,-0.12035193,0.16599455,0.06535514,0.012335366,0.016059812,0.22039638,-0.16990347,0.09132835,0.20399024,-0.04952129,0.19247375,-0.12757602,-0.08751854,0.20291646,-0.20753269,0.009483556,0.12249047,-0.08746737,0.029146312,0.03877198,-0.023241745,-0.010500073,-0.052224033
MarkeyMemo,0.028352858,-0.104630485,-0.13320132,-0.025202796,0.22905767,0.20334321,0.2899878,0.027248919,9.457215e-05,-0.068009175,0.12304448,-0.25564507,0.3558497,-0.028529475,-0.0018288451,0.11796869,-0.11680299,0.06014545,-0.14346007,0.1074611,0.17889403,-0.025698531,-0.06726764,-0.21775275,0.1345511,0.008998263,-0.41153455,0.12494222,-0.07618053,-0.099886164,-0.046650983,0.15283544,-0.1531643,-0.1801168,0.01184467,-0.04648478,0.049925555,0.075532034,0.11508556,-0.0070936903,0.10447112,-0.06901091,0.04246616,-0.14996807,0.018942336,-0.04912545,0.08769183,0.020127324,-0.007439243,-0.23597325
RepTimScott,-0.15548187,-0.05874501,0.05024496,-0.2595436,0.17264354,-0.16661938,0.18782221,-0.01609471,-0.003321783,-0.02827382,0.06214973,-0.27583677,0.0023759243,0.18345094,-0.06521783,0.083815716,-0.24504301,0.056682773,-0.16315494,-0.0354224,0.062723525,0.018279955,0.17679062,0.08006108,0.0071968418,-0.10496108,0.33891824,-0.02527845,0.14864728,-0.15821883,0.06673726,0.109407954,0.07262166,0.07518226,0.021579882,0.08769643,0.26160938,0.19276214,-0.15988839,-0.12390351,0.22906826,-0.015312212,-0.02587457,0.26773745,0.040590253,0.20901105,-0.112163454,-0.08037913,0.060312923,-0.042724498
SenJohnThune,-0.202213,-0.10490891,-0.15680695,-0.34162003,-0.014515946,0.118783765,0.05859749,-0.10360053,0.036823694,0.096045576,0.24795033,-0.22291072,0.17928728,0.20039505,-0.123114124,0.1601239,-0.15872215,0.091426075,-0.30103105,0.066535525,0.035889197,0.09187277,0.10975978,0.073642686,0.066214554,-0.04377703,0.18855336,-0.016141225,0.08500027,-0.06422776,0.17679082,-0.073510125,0.04625992,-0.09754392,0.0625402,0.16440456,0.23581982,0.101034656,-0.15485942,-0.06298588,0.29628804,-0.085732356,-0.02943834,0.08826539,-0.06406801,0.12149914,0.12955818,-0.07198909,0.09960199,-0.081514046
SenRonJohnson,-0.1475939,-0.042071417,-0.21854451,-0.3296311,0.17902072,0.1038427,0.09956136,-0.0042832303,-0.10267005,-0.07443888,0.06509074,-0.17013341,0.11747275,0.2581539,-0.16085549,0.24747807,-0.10574166,0.042096555,-0.21650746,0.051859852,-0.05888969,0.020878226,0.07396895,0.024696391,0.062161054,0.085002206,0.24563743,0.0028485293,0.103443556,-0.0054670223,0.17614466,0.059939034,0.00941485,-0.05329548,0.07160951,0.20745781,0.14405319,0.09943893,-0.17869966,0.022154372,0.29405057,-0.19043812,0.033893615,0.15003471,-0.12634107,0.17401989,0.099690095,-0.005872065,0.103687,-0.1833816
SenAlexander,0.025888983,-0.115498714,-0.12585934,-0.30755022,0.07739604,0.18332793,0.0612196,-0.054032434,-0.030010521,0.19197017,0.16304223,-0.1689348,0.22865085,0.2844791,-0.23866539,0.14452915,-0.12709984,0.059946597,-0.3016831,0.103292644,-0.0900193,0.13698755,0.032415148,-0.05324827,0.20823985,0.042141918,0.17254056,-0.08619574,-0.043560028,0.018655697,0.14514759,0.011527762,0.056877214,-0.06497988,0.005571017,0.13945077,0.22242445,0.050817978,0.0076846248,-0.11977307,0.26967332,-0.016886275,-0.0181249,0.12156208,-0.090723656,0.15441275,0.019948106,-0.0334786,0.12098361,-0.1940379
PeteSessions,0.024364984,-0.22910176,-0.056326583,-0.20723279,0.04422782,0.035933305,0.23103029,-0.16133508,0.044236988,0.09927543,0.1730538,-0.24683803,0.121972404,0.09289857,-0.16664232,0.19716232,-0.072015844,0.1259803,-0.16925879,-0.06696494,0.03651862,0.12853819,0.24349412,-0.021293378,0.10883955,0.025175689,0.13531537,-0.07527696,0.117423296,-0.05270616,0.013067299,0.17420866,0.15396778,-0.03653128,0.021417039,0.1741693,0.078124255,-0.10466938,-0.26594034,-0.31648642,0.13802224,0.0065747215,0.18748125,0.1040694,0.10183789,0.12159308,0.085181236,-0.06487214,0.21320377,-0.13801809
TGowdySC,-0.15739995,0.017622977,0.078074284,-0.20133196,0.08099103,-0.24821165,0.20916182,-0.017317504,-0.059861403,-0.08992641,0.11066629,-0.30120403,-0.11682822,0.20104901,-0.0012329094,0.028993877,-0.20654266,0.021758784,-0.085139535,0.03827269,0.12546246,-0.05776635,0.17119752,0.059538,-0.047127753,-0.07437932,0.36665347,0.061383028,0.20985359,-0.1536934,-0.032217614,0.066633254,0.008969755,-0.05491187,0.07670313,0.16225356,0.20446964,0.09449003,-0.19765374,-0.09730978,0.2499616,-0.037314184,-0.09193413,0.22963893,0.059091803,0.20346281,-0.107715525,-0.020349227,0.0642884,-0.05447205
SenatorHarkin,0.16800576,-0.2182587,-0.24557012,-0.10267703,0.0783493,-0.032470617,0.13629748,0.12310126,0.08858825,0.00362702,0.15196331,-0.26258278,0.32253483,0.2943564,-0.08653172,0.19153841,-0.24543734,-0.0027546901,-0.17597014,0.16728677,0.07275636,0.1661614,-0.18532236,-0.227478,0.11752443,-0.018386729,-0.10835372,0.015222897,-0.0033546116,0.032060347,0.015898528,0.04401362,-0.09652628,-0.04845992,-0.06939506,0.10326136,-0.06737209,0.13895711,0.17751805,0.0023461538,0.19355711,0.048426546,0.09581203,-0.015172003,0.029134847,-0.18906368,-0.062290993,0.13327049,0.02483776,-0.13960122
USRepSullivan,0.074399516,-0.23778152,-0.10753018,-0.13835967,0.055269573,0.05141879,0.2517898,-0.08737881,-0.034788825,0.052174542,0.20509222,-0.22690602,0.2058575,0.22430363,-0.22444409,0.04505577,0.009668482,0.11040719,-0.24391113,0.0055997255,0.09400451,0.015038909,0.14586201,-0.12862161,0.13624997,-0.0047451034,0.07416063,-0.16172875,0.097975366,-0.014596849,-0.053648636,0.2940136,0.011802987,0.032815814,0.057252288,0.0901706,0.06838682,-0.074148595,-0.12533112,-0.22431843,0.13809592,-0.005725447,0.29107365,0.1473382,0.14972445,0.16086835,-0.009061958,-0.05003287,0.17895222,-0.15025584
tomperriello,0.14374824,-0.22641644,-0.20041241,-0.13073103,0.15697128,0.03564437,0.3068823,0.0822919,0.075905584,-0.20984107,0.19663405,-0.17959233,0.22345369,-0.016147248,-0.14435236,0.120673686,0.017563326,0.14426143,-0.0787871,-0.009237326,0.18555231,0.010130055,0.032027066,-0.20523342,0.16040315,0.00023192249,-0.31920993,-0.03977137,0.118419945,0.022929803,0.037417337,0.13937318,-0.10647247,-0.11680246,0.15746218,-0.09064759,-0.057383817,0.059774704,0.21590918,0.009820629,0.050362393,0.018143324,0.16722536,-0.2477076,0.13297822,-0.13445844,-0.034437474,-0.025079371,0.09699829,-0.1312854
SenBobCasey,0.12692186,-0.11253526,-0.06249782,-0.30757937,0.15576515,0.08855467,0.12069241,0.06825691,-0.057015397,-0.09655944,0.25478426,-0.122335516,0.2413695,0.18660861,-0.02105278,0.2682864,-0.30462357,-0.027383361,-0.18694654,0.06154645,0.10534373,-0.019529726,-0.06885397,-0.13881664,0.18410753,-0.022047352,-0.10133045,-0.031603854,0.025040993,0.024466623,0.12295356,-0.07763795,0.075033285,-0.14321579,0.02987025,0.14628738,0.06723938,0.2939894,0.11085317,-0.07161788,0.23884216,-0.07832704,-0.11309115,-0.0050916993,-0.11184434,-0.14632693,-0.096413,0.19319811,0.09830013,-0.06807183
RepSpeier,0.10232867,-0.090193644,0.0048983484,-0.095752716,0.16937731,0.20706645,0.22307011,0.14259903,-0.020950159,-0.14282362,0.10373474,0.012676067,0.26385424,0.052419048,0.02292264,0.22266394,-0.2763626,0.2517092,-0.0894152,0.050197806,0.07147057,-0.018994188,-0.026845876,-0.18058622,0.25964415,0.09626261,-0.24148297,0.1300503,0.0043865317,0.0033934105,-0.042353462,-0.015800621,-0.22263312,0.016727708,-0.1181066,0.03900816,0.1496916,0.23330238,0.0798756,-0.1643822,-0.08828268,0.1545276,0.11474412,-0.08290259,0.057002418,-0.200576,-0.17406955,0.03552007,-0.03391098,-0.17268302
RepSeanDuffy,-0.15336658,-0.05490675,-0.025077729,-0.2374011,0.059930343,-0.024116734,0.20693214,-0.0055879406,-0.06335112,-0.1444585,0.21358994,-0.20063344,0.07079308,0.15371235,-0.11645065,0.23472771,-0.15653609,0.14495797,-0.1509026,-0.01789387,0.09186128,-0.004206541,0.23410963,-0.014095955,-0.0037243334,-0.028706957,0.1439662,-0.07249149,0.25607124,-0.1204831,0.12865952,0.17933466,0.06993805,0.061498493,0.124836214,0.17485109,0.1896398,0.04647254,-0.21717924,-0.07312854,0.17448914,-0.13845526,0.15515745,0.12558547,0.0061300755,0.23783877,0.077083394,-0.11094494,0.19190422,-0.16459742
stabenow,0.20952462,-0.21637672,-0.12947506,-0.24571584,0.082000434,0.08392387,0.19742444,0.105942145,-0.14114474,-0.068685114,0.28026783,-0.09903348,0.34103477,0.11229746,0.09181088,0.115339875,-0.16684045,0.059482977,-0.10646103,0.06853919,0.2022191,-0.0025857105,-0.131519,-0.3003342,0.18845296,0.1331445,-0.19901362,0.0061618825,0.04707091,0.03201119,-0.061373927,0.0953165,-0.05605901,-0.032634377,-0.07139238,0.12407072,0.047367018,0.05705898,0.11016919,-0.094947755,0.1651569,0.001523498,-0.028375758,0.012168048,0.013072012,-0.07201242,0.010329008,0.19037528,0.057570454,-0.27412394
SenCarlLevin,0.17759304,-0.17979512,-0.1885772,-0.2659389,0.11726754,0.11776287,0.19940314,0.08654975,-0.094512425,-0.015418686,0.311194,-0.072201654,0.32322416,0.14344054,0.09984201,0.14019005,-0.19374084,0.039244484,-0.20018974,0.0836844,0.11483062,0.0013210467,-0.16370377,-0.27669862,0.19984996,0.073265396,-0.107038245,0.04790568,0.018236477,-0.041962326,-0.0051143942,0.034900043,-0.025878161,-0.01152761,-0.058278166,0.14005837,0.12848963,0.14937377,0.07409501,-0.13634051,0.20084955,0.03534223,-0.06509896,0.06445639,-0.024760915,-0.09275786,-0.019490028,0.17888677,0.082830824,-0.19703698
SenatorSnowe,0.09789602,-0.20294441,-0.25431624,-0.2702272,0.081859976,0.25297126,0.18759741,-0.035288226,-0.059811782,0.07711172,0.2063196,-0.24207936,0.37097213,0.14522816,-0.12908238,0.22623755,-0.16726999,0.07912368,-0.1912007,0.14633745,0.017551517,0.08684985,-0.044090897,-0.12048325,0.20747635,-0.01437404,-0.060992062,0.028808892,-0.028839938,-0.10113851,0.1617428,0.053198714,-0.046400536,-0.035869375,0.00830653,0.13737948,0.12361375,0.13913949,0.014301953,-0.13473724,0.20358005,0.008202633,-0.10140104,-0.002046381,-0.06061542,-0.025601149,-0.05892807,0.06432744,0.07637791,-0.1334728
SenRockefeller,0.14044271,-0.18370754,-0.17937015,-0.25820017,0.16635694,0.1681765,0.16949537,0.107063994,0.005828409,-0.005724403,0.24461104,-0.11585703,0.28423283,0.18442176,0.01158093,0.20775084,-0.25426626,0.0030720646,-0.1716198,0.11313466,0.081610076,0.033993408,-0.1254519,-0.19937715,0.26388842,0.0013758715,-0.10670579,0.05371079,-0.011047411,-0.038873803,0.14917229,-0.048614386,-0.029290477,-0.054353457,-0.0529763,0.11481317,0.16879745,0.14698279,0.07676677,-0.07215112,0.25363132,0.024415351,-0.04836324,0.007042975,-0.06277822,-0.12177717,-0.100986525,0.17932317,0.119524375,-0.1265675
Sen_JoeManchin,0.05151145,-0.15514883,-0.15606065,-0.3199844,0.16863398,0.17595945,0.12741525,0.08238354,-0.032957178,0.07326738,0.22058864,-0.1736361,0.27588046,0.22912931,-0.022762014,0.13519768,-0.26421353,0.0055718273,-0.19256611,0.10983011,0.03591087,0.035627756,-0.078612246,-0.17268728,0.24783911,-0.009321683,-0.025380662,-0.010585936,-0.021971732,-0.0261513,0.16013926,-0.050101053,0.008463173,-0.07851235,-0.02625221,0.15026659,0.2326009,0.13957453,0.034794785,-0.08424192,0.311095,-0.014944002,-0.0642687,0.05613746,-0.096652485,-0.030871294,-0.09347174,0.13342139,0.120510966,-0.12356981
SenDanCoats,0.02174835,-0.21191487,-0.11322996,-0.33341384,0.07655738,0.14578742,0.06149172,-0.066131294,0.008386751,0.12408412,0.19401254,-0.192794,0.2915301,0.23342043,-0.15916838,0.17241982,-0.1118866,0.06951419,-0.22726595,0.082699366,-0.0027357107,0.094231196,0.029727109,-0.11132524,0.23295927,-0.0016218288,0.07116184,-0.001967494,-0.0039038414,-0.0349756,0.09431492,0.14503776,0.12900338,-0.08352665,0.026369747,0.1799746,0.12750925,-0.0684705,-0.06555215,-0.17665204,0.32924253,-0.05617151,0.10524819,0.11868677,-0.040637575,0.1710162,-0.007984154,-0.042248707,0.12798037,-0.15176946
RepJimMcDermott,0.17357613,-0.12330071,-0.07718996,-0.22380763,0.23611164,0.07088104,0.14657395,0.16877428,0.06328875,-0.23157091,0.123578005,0.015785472,0.24855098,0.0539884,0.0564925,0.25454646,-0.18289772,0.17173173,-0.18803386,0.05117312,0.061367925,0.019980228,-0.07083669,-0.2568491,0.2846857,0.08033647,-0.27534226,0.18821742,-0.007863506,-0.017824272,-0.051725376,0.061554473,-0.104998805,-0.039518956,-0.02958497,0.09928992,0.053772595,0.13373004,0.13079838,-0.105005406,-0.030523865,0.042169396,0.14655617,-0.09121267,-0.012001792,-0.17861985,-0.10985546,0.06276747,0.106308125,-0.19051623
replouiegohmert,-0.03518269,-0.16382584,-0.08313589,-0.22658016,0.07423239,-0.09299443,0.16157238,-0.06423259,-0.037728574,0.066309236,0.106547415,-0.26840386,-0.028597957,0.22622809,-0.027306069,0.120314136,-0.1470148,0.068812475,-0.22367527,-0.035084527,-0.083821066,-0.032750897,0.1295163,0.068347715,0.050280187,0.035435725,0.3038077,-0.07289943,0.071312815,-0.05750988,-0.03726347,0.18813765,0.11130575,-0.018897068,-0.03070877,0.22232823,0.13316195,0.015949288,-0.32304382,-0.2785004,0.21298239,-0.047527324,0.09349605,0.2924451,0.06617795,0.12922989,0.014780244,0.0088690175,0.17981187,-0.02241177
RandyNeugebauer,0.07763077,-0.26222432,-0.073569044,-0.12257081,0.049581997,-0.021329641,0.2391521,-0.06400433,-0.029899495,0.06776374,0.1867497,-0.2044592,0.09668721,0.17990686,-0.18378069,0.15922849,-0.08012182,0.06989248,-0.19264902,-0.0042609945,0.05276587,0.08068652,0.17006955,-0.12460683,0.07791888,-0.034974124,0.05871446,-0.1726184,0.08799296,-0.007842852,-0.00072136987,0.26791734,0.0900149,0.0011694573,-0.0020729825,0.19682227,0.043246973,-0.08629476,-0.18457073,-0.34696448,0.16478667,0.013917811,0.23887824,0.102534615,0.14336824,0.12644571,-0.029138217,-0.05353884,0.24352787,-0.17365085
McConnellPress,-0.033467382,-0.03959271,-0.09976369,-0.33022293,0.10670875,0.18098263,0.13528599,-0.0048183184,0.117993854,0.004326732,0.19896843,-0.10877612,0.2467496,0.107215144,0.07326656,0.19638087,-0.18179424,0.06462744,-0.18369745,0.076681815,0.04196558,0.0076749753,0.041589838,-0.057395034,0.20339262,-0.03118784,0.25455666,0.16651616,0.16759256,-0.11566569,0.07508193,-0.13728237,0.09710588,-0.10696331,0.040169086,0.16009225,0.19135024,0.1840164,-0.2527228,-0.06821093,0.31770667,-0.07307239,-0.05484161,0.16808067,-0.05266594,0.078259274,0.047704894,0.040699326,0.09853358,0.049700204
RepJimMatheson,-0.12407989,-0.14892592,-0.059471004,-0.14195038,0.058819156,-0.019495595,0.16760205,-0.005055367,-0.16736151,-0.2219529,0.2870037,-0.23747995,0.21615446,0.2031824,-0.0708475,0.18086646,-0.24542558,0.041851483,-0.24837768,0.122681856,0.12158011,0.0063991994,0.08767593,-0.16776584,0.14557964,-0.06310704,-0.1329149,-0.07582106,0.041751266,0.009409118,-0.15478589,0.22102971,0.040345263,-0.039164968,-0.039689425,0.21141104,-0.13295273,0.15814844,-0.02313429,-0.19719262,0.13254392,-0.018920109,0.10848582,-0.15602739,-0.035394892,-0.064244784,-0.1278253,-0.116055824,0.07821196,-0.15969165
SenJohnBarrasso,-0.011660446,-0.15689099,-0.1708022,-0.34150338,0.07624687,0.118555725,0.13519317,-0.0722671,-0.0131770205,0.08421673,0.25033408,-0.23826042,0.23702635,0.24858156,-0.13887584,0.1606963,-0.20546822,0.07594369,-0.2870762,0.121664345,0.003016636,0.06985405,0.05592112,-0.040224038,0.19188336,-0.013090746,0.1298016,-0.032908797,0.05670264,-0.03544586,0.073661126,0.07496203,0.04626784,-0.058166802,0.030691074,0.20054702,0.16203228,0.061995,-0.1376036,-0.14663616,0.29003337,-0.03307995,0.023810802,0.15248226,-0.0078045847,0.13345219,0.020771954,-0.0040037436,0.09415726,-0.13262618
repcleaver,0.09074247,-0.19473329,0.035686217,-0.25618267,0.2516475,0.04203371,0.14476176,0.10027309,0.14231741,-0.21300927,0.11975705,-0.02988831,0.22208284,-0.039026055,0.16393788,0.19340485,-0.25303456,0.15237515,-0.2229884,-0.020903388,0.07328738,0.015149635,0.06543451,-0.20986949,0.23156229,0.09260738,-0.14962128,0.15940863,0.010186349,-0.007882247,0.04423708,0.020835575,-0.121714905,-0.18589535,-0.05166566,0.017428238,0.123656526,0.29889622,0.06771958,-0.052035328,-0.04229155,0.23021273,0.1371532,-0.08243044,0.06991158,-0.16162997,-0.02555134,0.08026964,0.0468622,-0.07746909
